STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-03,0,0,5,2,0,0,0,14,0,12,0,20,0,0,0.34,78,4008,496,0.79,0,48.5,63.7,33.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-04,0,0,8,5,0,0,0,12,0,9,0,24,0,0,0.38,79,4482,475,1.34,0,49.2,62,36.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-05,92,92,5,3,0,0,0,0,0,24,3,34,0,0,0.2,91,4577,94,0.53,0,64.9,79.1,50.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-06,412,320,3,0,0,0,0,0,0,30,19,53,0,0,0.03,98,4578,1,0.06,0,76.1,89.5,62.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-07,834,422,7,3,0,0,0,0,0,31,25,54,0,0,0.52,102,0,0,0.97,0,78.6,93.6,63.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-08,1168,333,8,3,0,0,0,0,0,31,22,58,0,0,0.37,97,0,0,1.1,0,76.7,89.9,63.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-09,1295,127,14,6,0,0,0,0,0,30,1,49,0,0,0.44,91,20,20,1.94,0,68.6,80.6,56.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-10,1312,17,5,2,0,0,0,7,0,17,0,23,0,0,0.46,88,362,342,0.72,0,54.5,68.6,40.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-11,1312,0,5,2,0,0,0,19,0,1,0,19,0,0,0.68,73,1029,667,1.02,0,42,53.5,30.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-12,1312,0,5,1,,2,0,30,0,0,0,14,,1,0.19,50,2084,1054,0.35,2,31,40.7,21.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-01,0,0,2,1,0,0,0,28,0,0,0,17,0,0,0.23,61,2938,854,0.24,0,36.6,48.6,24.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-02,0,0,3,0,0,0,0,24,0,0,0,20,0,0.3,0.07,58,3691,754,0.11,0.3,38.1,48.9,27.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-03,1,1,5,5,3,2,0,19,0,4,0,16,3,3.5,0.17,78,4298,606,0.63,5.5,44.2,57.4,31
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-04,1,0,3,1,0,0,0,3,0,9,0,29,0,0,0.12,82,4739,442,0.26,0,49.8,63.2,36.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-05,59,58,2,1,0,0,0,0,0,27,0,38,0,0,0.23,87,4842,102,0.25,0,63.4,77.1,49.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-06,208,149,2,1,0,0,0,0,0,30,9,43,0,0,0.22,100,4871,30,0.23,0,69.2,85.3,53.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-07,734,525,5,2,0,0,0,0,0,31,26,60,0,0,0.17,106,0,0,0.46,0,81.9,96,67.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-08,1095,361,1,1,0,0,0,0,0,30,27,47,0,0,0.95,101,0,0,1,0,78,93.3,62.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-09,1251,156,7,4,0,0,0,0,0,30,3,46,0,0,0.42,92,6,6,0.99,0,70.2,84,56.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-10,1255,4,7,6,,0,0,2,0,12,0,31,,0,0.86,82,346,340,2.47,0,53.2,66.6,39.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-11,1255,0,4,2,5,2,0,25,0,0,0,22,4,3,0.87,66,1040,694,1.06,4.5,41.9,54.5,29.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1998-12,1255,0,3,2,,3,3,29,5,0,0,-2,,3,0.37,61,2088,1048,0.5,5.5,29.2,42.6,15.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-01,0,0,3,2,1,1,0,28,0,0,0,16,1,1,0.19,62,3004,916,0.34,1,35.4,48.3,22.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-02,0,0,2,1,0,0,0,25,0,0,0,13,0,0,0.16,64,3689,685,0.18,0,38.6,53.3,23.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-03,0,0,1,1,1,1,0,22,0,8,0,27,3,3,0.31,73,4199,510,0.31,3,48.6,64.9,32.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-04,0,0,11,6,2,1,0,10,0,7,0,24,3,3.5,0.45,80,4704,505,1.99,3.5,48.2,61.5,34.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-05,17,17,3,2,0,0,0,1,0,22,0,27,0,0,0.28,89,4904,200,0.45,0,59.1,74.7,43.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-06,233,216,5,2,0,0,0,0,0,29,17,42,0,0,0.42,97,4931,27,0.73,0,71.8,87.3,56.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-07,617,384,6,2,0,0,0,0,0,31,22,53,0,0,0.84,101,0,0,1.34,0,77.4,91.8,62.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-08,877,260,13,4,0,0,0,0,0,30,16,52,0,0,0.85,93,0,0,1.99,0,73.7,87.9,59.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-09,954,76,4,1,0,0,0,1,0,29,1,32,0,0,1.56,91,47,47,1.65,0,66.1,81.4,50.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-10,957,3,1,0,0,0,0,13,0,23,0,29,0,0,0.01,84,353,305,0.01,0,55.3,74,36.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-11,957,0,1,0,0,0,0,25,0,5,0,16,0,0,0.04,73,922,569,0.04,0,44.1,61.2,27.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1999-12,957,0,4,3,,2,0,31,0,0,0,10,,4,0.83,64,1971,1050,1.26,5.5,31.1,43.7,18.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-01,0,0,7,5,18,2,0,21,1,0,0,8,4,2.5,0.29,62,2863,892,0.94,4,35.2,47.1,23.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-02,0,0,8,1,1,0,0,21,0,0,0,19,1,0,0.11,63,3535,671,0.3,0,40.2,52.1,28.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-03,0,0,10,4,4,3,0,25,0,2,0,21,6,4,0.37,72,4228,693,1.32,10,42.6,55.9,29.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-04,8,8,2,0,0,0,0,4,0,22,0,22,0,0,0.09,88,4489,261,0.1,0,56.2,72.6,39.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-05,152,143,3,1,0,0,0,0,0,28,6,33,0,0,0.38,98,4565,76,0.45,0,67.3,83.5,51.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-06,429,277,,,,0,0,0,0,30,18,52,,0,,98,4565,0,,0,74.2,90.3,58.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-07,901,472,2,1,,0,0,0,0,31,29,56,,0,0.11,103,0,0,0.13,0,80.2,96.8,63.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-08,1381,480,5,2,0,0,0,0,0,31,26,61,0,0,0.36,104,0,0,0.68,0,80.5,95.3,65.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-09,1554,173,6,1,0,0,0,0,0,28,9,33,0,0,0.18,98,48,48,0.39,0,69.3,85.4,53.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-10,1577,23,,,0,0,0,2,0,16,0,32,0,0,,87,340,292,,0,56.1,70,42.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-11,1577,0,4,2,3,2,0,27,0,0,0,13,1,1,0.42,56,1199,859,0.65,2,35.2,46,24.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2000-12,1577,0,3,1,4,1,0,31,0,0,0,12,2,2,0.18,54,2188,989,0.27,2,33.1,46.3,19.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-01,0,0,5,1,,2,0,30,1,0,0,10,,1,0.12,49,3238,1050,0.28,3.3,30,42.2,17.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-02,0,0,4,1,,,0,21,0,0,0,11,,,0.17,60,3986,748,0.31,,37.5,50,25
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-03,0,0,,,,,0,14,0,6,0,21,,,,74,4584,598,,,45.7,59.2,32.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-04,9,9,6,2,,,0,4,0,14,0,25,,,0.22,85,4903,319,0.5,,54.1,68.2,39.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-05,115,106,,,,,0,0,0,26,6,37,,,,94,5004,100,,,65.1,81.2,49
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-06,393,279,1,1,,,0,0,0,25,16,45,,,0.2,101,5017,13,0.2,,75.2,90.8,59.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-07,827,433,6,4,,,0,0,0,31,24,55,,,0.26,104,0,0,1.03,,79.4,93.5,65.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-08,1192,365,9,5,,,0,0,0,31,21,53,,,1,99,0,0,1.88,,76.8,91.7,61.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-09,1351,159,4,2,,,0,0,0,29,15,40,,,0.2,94,16,16,0.42,,70,88.1,51.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-10,1361,10,2,2,,,0,4,0,21,0,29,,,0.13,88,240,223,0.23,,57.2,74.2,40.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-11,1361,0,7,2,,,0,17,0,2,0,13,,,0.58,70,828,588,0.97,,44.3,58.4,30.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2001-12,1361,0,5,1,0,0,0,30,1,0,0,9,0,0,0.38,58,1885,1057,0.58,0,29.8,42.3,17.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-01,0,0,2,1,,,0,30,1,0,0,6,,,0.19,56,2893,1008,0.24,,30.2,42.9,17.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-02,0,0,,,,,0,27,1,0,0,6,,,,63,3782,889,,,32.1,47.1,17
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-03,0,0,,,,,0,24,0,8,0,13,,,,75,4435,654,,,42.5,58.4,26.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-04,1,1,,,,,0,2,0,25,0,28,,,,81,4679,243,,,56.9,74,39.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-05,76,75,1,0,,,0,1,0,24,4,32,,,0.01,100,4786,107,0.01,,63.6,80.5,46.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-06,415,338,0,0,,,0,0,0,30,25,47,,,0,101,4789,2,0,,77.1,94.5,59.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-07,917,502,,,,,0,0,0,30,29,44,,,,107,0,0,,,81.7,98.4,65.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-08,1271,354,,,,,0,0,0,31,22,46,,,,103,0,0,,,76.4,93.3,59.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-09,1361,90,13,9,,,0,0,0,28,4,44,,,0.47,95,42,42,2.42,,66.6,81.1,52.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-10,1361,0,9,4,,,0,6,0,15,0,21,,,0.31,79,457,415,1.04,,51.6,67,36.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-11,1361,0,6,2,,,0,25,0,0,0,18,,,0.41,62,1164,707,0.83,,39.7,52.8,26.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2002-12,1361,0,5,0,,,0,29,0,0,0,12,,,0.08,58,2099,934,0.2,,32.6,46.1,19.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-01,0,0,1,1,,,0,28,0,0,0,17,,,0.2,57,2927,829,0.2,,36,49.5,22.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-02,0,0,7,5,,,0,26,0,0,0,4,,,0.55,63,3738,811,1.34,,36,48.8,23.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-03,0,0,8,4,,,0,19,0,1,0,21,,,0.45,74,4385,646,1.11,,44.1,57.2,31.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-04,1,1,3,0,,,0,8,0,14,0,24,,,0.08,77,4710,325,0.11,,52.9,66.8,39
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-05,114,113,4,1,,,0,0,0,21,8,34,,,0.16,98,4859,150,0.3,,63.8,79.6,47.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-06,342,228,3,1,0,0,0,0,0,30,13,42,0,0,0.23,97,4860,1,0.25,0,72.6,88.8,56.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-07,,,2,1,,,0,0,0,30,30,45,,,0.15,107,,,0.23,,81.8,101.1,62.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-08,,369,5,3,,,0,0,0,31,26,47,,,0.61,103,,0,1.26,,78.8,94.6,63
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-09,,123,3,1,,,0,0,0,29,10,38,,,0.29,94,,45,0.37,,68,85.5,50.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-10,,19,3,2,,,0,4,0,26,2,28,,,0.22,91,,168,0.43,,60.2,78,42.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2003-11,,0,7,2,,,0,18,0,1,0,11,,,0.15,72,,677,0.4,,40.8,52.9,28.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-01,0,0,2,1,,,0,29,8,0,0,8,,,0.14,53,,1055,0.19,,27.2,38.3,16.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-02,0,0,,,,,0,23,0,0,0,7,,,,58,,854,,,34.4,46,22.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-03,4,4,2,0,,,0,16,0,16,0,24,,,0.02,84,,418,0.03,,50.8,67.9,33.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-04,4,0,10,5,,,0,0,0,11,0,35,,,0.77,80,,334,2.7,,53.6,66.9,40.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-05,96,92,3,1,,,0,0,0,27,0,37,,,0.18,89,,72,0.25,,65.7,79.9,51.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-06,365,270,,,,,0,0,0,30,21,46,,,,98,,4,0.58,,73.9,90.9,56.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-07,797,431,,,,,0,0,0,30,28,54,,,,104,0,0,,,79.4,95.6,63.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-08,1155,358,,,,,0,0,0,31,21,47,,,,101,1,1,,,76.5,92.5,60.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-09,1265,109,7,5,,,0,1,0,27,11,26,,,0.36,97,88,87,1.29,,66.1,83.7,48.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-10,1265,0,,,,,0,3,0,14,0,30,,,,81,383,295,0.73,,55.3,69.1,41.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-11,1265,0,11,6,,,0,20,0,0,0,3,,,0.37,69,1096,713,1.36,,41.2,53.3,29.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2004-12,1265,0,4,2,1,1,0,29,0,0,0,8,1,1.5,0.31,55,2113,1016,0.48,1.6,32.2,44.1,20.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-01,0,0,9,4,3,2,0,26,0,0,0,16,1,1.5,0.26,57,2922,809,0.87,3,38.9,49.9,27.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-02,0,0,5,2,0,0,0,18,0,0,0,17,0,0,0.28,59,3619,697,0.59,0,39.2,50.8,27.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-03,0,0,9,3,0,0,0,22,0,1,0,10,0,0.5,0.27,73,4218,599,0.81,0.5,45,59.2,30.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-04,0,0,4,2,0,0,0,7,0,12,0,11,0,0,0.15,81,4619,401,0.42,0,51.6,67.5,35.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-05,88,88,6,1,0,0,0,0,0,25,6,36,0,0,0.1,96,4723,104,0.26,0,64.1,79.8,48.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-06,289,202,4,3,0,0,0,0,0,29,13,42,0,0,0.5,102,4760,37,0.88,0,70.5,85.5,55.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-07,797,508,3,2,0,0,0,0,0,30,29,56,0,0,0.1,107,0,0,0.26,0,81.9,99.4,64.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-08,1084,286,8,6,0,0,0,0,0,30,19,53,0,0,0.62,99,0,0,1.84,0,74.5,88.8,60.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-09,1176,93,7,4,0,0,0,0,0,29,2,45,0,0,1.12,91,28,28,2.2,0,67.2,82.2,52.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-10,1189,13,4,1,0,0,0,0,0,17,0,33,0,0,0.58,83,333,305,0.75,0,55.6,70.1,41
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-11,1189,0,1,1,0,0,0,19,0,1,0,16,0,0,0.22,70,1003,670,0.22,0,42.7,56.7,28.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2005-12,1189,0,1,1,0,0,0,30,3,0,0,4,0,0,0.39,60,2047,1044,0.39,0,31.3,44.7,17.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-01,0,0,5,1,0,1,0,29,0,0,0,11,0,1,0.1,58,3046,998,0.26,1.5,32.8,46.8,18.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-02,0,0,2,0,0,0,0,25,0,0,0,11,0,0.2,0.05,61,3810,764,0.07,0.2,34.6,50,19.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-03,0,0,11,7,5,4,0,21,2,0,0,19,5,5.5,0.35,69,4496,686,1.42,12.2,41.4,53.7,29
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-04,2,2,2,1,0,0,0,8,0,17,0,27,0,0,0.23,82,4830,333,0.24,0,54,69.1,38.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-05,87,85,0,0,0,0,0,0,0,28,4,35,0,0,0,92,4907,77,0,0,65.2,82,48.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-06,403,316,1,0,0,0,0,0,0,30,21,44,0,0,0.07,102,4910,3,0.07,0,75.4,92.2,58.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-07,890,487,7,3,0,0,0,0,0,31,27,53,0,0,0.5,104,0,0,1.22,0,81.2,96.3,66.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-08,1178,288,6,1,0,0,0,0,0,29,23,52,0,0,0.6,95,0,0,0.82,0,75.8,89.7,61.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-09,1257,79,7,3,0,0,0,0,0,22,4,35,0,0,0.45,93,139,139,1.1,0,62.9,77.4,48.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-10,1261,4,13,8,0,0,0,9,0,6,0,26,0,0,1.1,83,524,384,4.19,0,51.7,63.7,39.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-11,1261,0,3,2,2,2,0,17,1,1,0,2,4,3.5,0.4,71,1186,663,0.83,7,42.9,56.5,29.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2006-12,1261,0,3,1,15,1,0,28,2,0,0,6,3,3,0.34,51,2176,990,0.39,3.1,30.7,41.3,20.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-01,0,0,2,2,15,1,0,28,5,0,0,5,6,6.3,0.55,59,3249,1073,0.7,6.6,26.8,39.7,13.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-02,0,0,6,2,1,1,0,20,0,0,0,11,5,5,2,66,3909,660,2.48,5.5,39.6,52.3,26.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-04,,6,5,3,0,0,0,4,0,13,0,28,0,0,0.62,85,,305,1.12,0,53.9,68.2,39.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-05,,102,5,3,0,0,0,0,0,23,3,36,0,0,0.13,91,,109,0.39,0,64.8,79.1,50.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-06,,240,1,0,0,0,0,0,0,28,18,40,0,0,0.01,100,,18,0.01,0,74,91.3,56.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-07,,507,2,0,0,0,0,0,0,30,30,57,0,0,0.06,104,0,0,0.07,0,83.2,98.8,67.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-08,,400,9,5,0,0,0,0,0,31,26,58,0,0,0.46,100,0,0,1.65,0,79.3,93.3,65.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-09,,193,2,2,0,0,0,0,0,25,8,34,0,0,0.38,96,51,51,0.65,0,70.3,85.2,55.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-10,,5,1,1,0,0,0,5,0,17,0,26,0,0,0.46,82,373,322,0.46,0,54.2,69.2,39.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-11,,0,3,1,2,2,0,22,0,2,0,10,5,4.4,0.31,75,968,595,0.41,5.4,43.8,59.9,27.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2007-12,,0,10,6,9,3,1,28,5,0,0,0,7,7,0.47,51,2019,1051,1.51,10.8,29.8,39.6,19.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2008-01,0,0,5,3,12,2,0,29,5,0,0,5,2,1.5,1.5,50,3140,1121,1.81,3.4,27.6,39.5,15.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2008-02,0,0,6,3,4,2,0,24,0,0,0,13,3,2.6,0.42,60,3916,776,0.74,4.8,35.1,46.3,24
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2008-03,0,0,4,1,1,1,0,24,0,2,0,19,2,2,0.3,73,4549,632,0.35,2.1,44,58.2,29.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2008-04,5,5,0,0,0,0,0,14,0,9,0,22,0,0,0,80,4993,444,0,0,50.4,66.2,34.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2008-05,44,39,4,1,0,0,0,3,0,20,3,31,0,0,0.57,95,5193,200,0.64,0,59.3,74.4,44.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,2008-06,279,234,1,1,0,0,0,0,0,28,16,41,0,0,0.55,99,5227,34,0.55,0,72.6,88.8,56.4
