STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,PSUN,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-02,,459,178,10,6,0,0,0,0,0,24,0,43,0,0,1.17,84,35,34,3.81,74.9,0,70,76,64,14796,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-03,,729,270,4,3,0,0,0,0,0,31,0,61,0,0,0.96,85,35,0,1.86,72.2,0,73.7,78.5,68.9,16146,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-04,,1055,326,7,6,0,0,0,0,0,30,0,60,0,0,3.72,88,35,0,6.34,66.8,0,75.9,80.5,71.2,15342,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-05,,1485,431,14,9,0,0,0,0,0,31,5,68,0,0,2.96,93,35,0,7.44,56.7,0,78.9,84.6,73.1,14508,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-06,,1959,474,17,12,0,0,0,0,0,30,6,68,0,0,2.01,96,35,0,7.54,37.5,0,80.8,85.9,75.6,9324,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-07,,2457,498,14,11,0,0,0,0,0,31,0,71,0,0,2.47,88,0,0,5.55,54.8,0,81,84.8,77.4,13836,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-08,,3004,547,11,5,0,0,0,0,0,31,2,73,0,0,0.97,91,0,0,2.38,58.2,0,82.6,86.6,78.7,14148,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-09,,3504,500,10,6,0,0,0,0,0,30,2,72,0,0,0.59,96,0,0,1.72,58,0,81.7,85.3,78.1,12792,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-10,,3956,452,9,3,0,0,0,0,0,31,0,70,0,0,0.7,89,0,0,1.38,69.7,0,79.6,83.7,75.5,14934,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-11,,4247,291,13,7,0,0,0,0,0,30,0,54,0,0,1.63,88,1,1,3.78,60.2,0,75,79.7,70.3,12138,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1972-12,,4480,234,12,7,0,0,0,0,0,28,0,48,0,0,3.25,83,29,28,5.98,65.6,0,71.8,76.8,66.9,12912,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-01,,193,193,7,5,0,0,0,0,0,27,0,42,0,0,1.41,84,74,45,4.51,62.5,0,69.8,75.8,63.8,12486,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-02,,267,74,6,4,0,0,0,0,0,21,0,40,0,0,1.33,81,153,78,2.84,61.6,0,64.8,72.2,57.5,11676,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-03,,526,259,4,4,0,0,0,0,0,31,0,54,0,0,0.81,85,154,1,1.4,79.7,0,73.3,77.7,68.9,17826,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-04,,798,273,2,1,0,0,0,0,0,30,0,54,0,0,1.1,88,156,2,1.15,78.6,0,74,79.3,68.8,18102,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-05,,1206,408,4,3,0,0,0,0,0,31,2,65,0,0,0.8,95,156,0,1.66,66.6,0,78.2,83.2,73.1,15870,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-06,,1669,463,14,7,0,0,0,0,0,30,2,69,0,0,0.94,90,156,0,3.23,54.2,0,80.4,85.5,75.4,13152,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-07,,2206,537,12,4,0,0,0,0,0,31,5,72,0,0,0.44,91,0,0,1.32,52.6,0,82.3,87.5,77.1,13548,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-08,,2710,504,19,11,0,0,0,0,0,31,0,69,0,0,5.77,89,0,0,14.04,48,0,81.3,86.4,76.1,11682,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-09,,3199,489,16,10,0,0,0,0,0,30,2,71,0,0,1.63,96,0,0,6.19,57.1,0,81.3,86.2,76.4,12612,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-10,,3583,384,16,8,0,0,0,0,0,31,0,60,0,0,1.98,86,0,0,5.37,64.2,0,77.4,82.2,72.6,13806,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-11,,3891,308,5,3,0,0,0,0,0,30,0,57,0,0,2.4,87,0,0,2.96,56,0,75.3,78.9,71.6,10992,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1973-12,,4027,136,6,4,0,0,0,0,0,23,0,38,0,0,1.4,80,77,77,2.33,66.1,0,66.9,73.4,60.5,12990,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-01,,285,285,4,2,0,0,0,0,0,31,0,65,0,0,2.31,82,77,0,2.79,75.4,0,74.2,77.6,70.7,15054,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-02,,411,126,1,0,0,0,0,0,0,24,0,43,0,0,0.02,87,120,43,0.02,77.4,0,68,75.3,60.6,14676,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-03,,716,305,2,2,0,0,0,0,0,31,1,57,0,0,0.21,90,120,0,0.36,88.5,0,74.9,79.2,70.5,19800,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-04,,1008,292,5,3,0,0,0,0,0,30,0,57,0,0,0.8,82,120,0,1.59,79.6,0,74.7,78.2,71.2,18306,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-05,,1418,410,10,7,0,0,0,0,0,31,1,66,0,0,1.7,95,120,0,5.21,73.9,0,78.2,82.8,73.6,18432,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-06,,1873,455,18,14,0,0,0,0,0,30,1,71,0,0,0.54,90,120,0,4.06,53.5,0,80.2,85.1,75.3,13218,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-07,,2398,524,17,12,0,0,0,0,0,31,4,71,0,0,0.93,98,0,0,3.21,56.4,0,81.9,86.9,76.9,14436,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-08,,2934,537,8,8,0,0,0,0,0,31,2,71,0,0,0.58,90,0,0,2.4,66.6,0,82.3,86.4,78.2,16314,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-09,,3460,526,14,7,0,0,0,0,0,30,5,71,0,0,0.54,91,0,0,2.9,64,0,82.5,87.1,78,14196,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-10,,3814,353,11,8,0,0,0,0,0,31,0,68,0,0,0.33,86,0,0,1.67,67.8,0,76.4,80.4,72.4,14490,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-11,,4065,251,6,5,0,0,0,0,0,30,0,54,0,0,2.64,85,1,1,3.94,62.6,0,73.3,77.8,68.8,12300,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1974-12,,4214,149,2,1,0,0,0,0,0,27,0,48,0,0,0.51,81,38,37,0.52,74.7,0,68.6,74.6,62.7,14784,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-01,,232,232,8,1,0,0,0,0,0,29,0,44,0,0,1.17,82,55,17,1.39,73.9,0,71.9,76.7,67.1,14760,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-02,,461,230,6,3,0,0,0,0,0,28,0,55,0,0,0.62,87,55,0,0.96,74.4,0,73.2,79.1,67.3,14178,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-03,,707,246,3,1,0,0,0,0,0,31,0,48,0,0,0.52,86,65,10,0.68,82.6,0,72.6,78.5,66.7,18414,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-04,,1047,340,3,1,0,0,0,0,0,30,4,57,0,0,0.4,93,65,0,0.53,84,0,76.3,81.1,71.5,19332,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-05,,1493,446,15,9,0,0,0,0,0,31,0,68,0,0,1.73,89,65,0,5.93,61.1,0,79.4,84.5,74.2,15258,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-06,,2000,507,11,7,0,0,0,0,0,30,4,70,0,0,1.97,93,65,0,5.15,60.2,0,81.9,86.8,77,14886,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-07,,2508,508,15,12,0,0,0,0,0,31,0,66,0,0,1.56,89,0,0,6.59,59.3,0,81.4,86.1,76.7,14946,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-08,,3037,530,10,7,0,0,0,0,0,31,0,71,0,0,1.1,88,0,0,2.49,65.5,0,82.1,86,78.2,15888,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-09,,3532,495,14,10,0,0,0,0,0,30,0,72,0,0,0.52,88,0,0,2.88,63.9,0,81.5,85.5,77.5,14148,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-10,,3958,426,13,10,0,0,0,0,0,31,0,65,0,0,1.15,87,0,0,5.31,67.1,0,78.7,83.1,74.4,14376,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-11,,4203,245,10,5,0,0,0,0,0,26,0,49,0,0,0.9,83,25,25,1.47,69.4,0,72.3,77.4,67.3,11814,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1975-12,,4386,183,8,2,0,0,0,0,0,28,0,44,0,0,1.55,83,70,45,1.99,69.9,0,69.4,74.6,64.3,13740,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-01,,94,94,9,4,0,0,0,0,0,24,0,43,0,0,0.86,82,149,79,2.18,72.1,0,65.5,71.6,59.4,14430,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-02,,231,137,8,4,0,0,0,0,0,25,0,49,0,0,1.15,78,168,19,1.88,74.8,0,69,73.7,64.4,14736,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-03,,524,293,4,1,0,0,0,0,0,31,0,59,0,0,0.14,86,169,0,0.26,88.1,0,74.4,77.6,71.3,19686,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-04,,789,264,6,5,0,0,0,0,0,30,0,62,0,0,0.49,86,169,0,1.56,83.6,0,73.8,78,69.6,19182,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-05,,1184,395,15,10,0,0,0,0,0,31,2,69,0,0,1.82,90,169,0,9.06,63.5,0,77.8,82.4,73.1,15780,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-06,,1593,409,14,5,0,0,0,0,0,30,0,70,0,0,2.46,87,169,0,5.89,54.4,0,78.6,82.4,74.9,13440,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-07,,2137,544,7,4,0,0,0,0,0,31,4,72,0,0,0.26,97,0,0,0.93,71.3,0,82.5,86.6,78.5,18012,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-08,,2657,521,24,13,0,0,0,0,0,31,3,70,0,0,5,92,0,0,13.12,61.6,0,81.8,86.5,77.1,14814,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-09,,3159,501,17,11,0,0,0,0,0,30,1,71,0,0,0.76,90,0,0,4.42,57.8,0,81.7,86.1,77.4,12834,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-10,,3532,373,10,6,0,0,0,0,0,31,1,61,0,0,1.33,90,0,0,3.56,64.7,0,77,81.7,72.4,13896,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-11,,3768,236,6,2,0,0,0,0,0,30,0,55,0,0,1.77,85,4,4,2.48,40.2,0,72.7,77.3,68.1,7908,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1976-12,,3902,134,11,2,0,0,0,0,0,28,0,44,0,0,0.68,82,38,34,1.1,40.3,0,68.2,74.9,61.5,7944,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-01,,47,47,7,3,0,0,0,1,0,18,0,32,0,0,0.74,81,197,159,1.35,59.6,0,61.4,70,52.8,11910,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-02,,133,86,9,4,0,0,0,0,0,19,0,42,0,0,0.69,87,255,58,1.67,45.9,0,66,72.5,59.4,8472,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-03,,421,288,2,1,0,0,0,0,0,29,1,56,0,0,0.21,92,259,4,0.24,,0,74.2,77.5,70.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-04,,686,265,10,5,0,0,0,0,0,30,0,60,0,0,0.63,87,259,0,1.64,,0,73.8,77.6,70,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-05,,1040,354,12,8,0,0,0,0,0,31,0,65,0,0,2.14,89,259,0,7.33,,0,76.4,80.4,72.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-06,,1537,497,12,8,0,0,0,0,0,30,3,66,0,0,3.04,92,259,0,7.94,,0,81.6,86.5,76.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-07,,2062,524,15,11,0,0,0,0,0,31,0,72,0,0,2.26,89,0,0,6.2,,0,81.9,85.9,77.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-08,,2574,512,22,17,0,0,0,0,0,31,0,71,0,0,2.31,89,0,0,7.25,,0,81.5,85.7,77.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-09,,3083,509,13,9,0,0,0,0,0,30,1,71,0,0,2.42,94,0,0,7.85,,0,82,86.3,77.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-10,,3456,373,6,3,0,0,0,0,0,31,1,60,0,0,0.69,95,0,0,1.25,,0,77.1,82.3,71.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-11,,3725,268,10,6,0,0,0,0,0,30,0,55,0,0,6.32,84,3,3,7.78,,0,73.8,78.5,69.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1977-12,,3907,183,7,6,0,0,0,0,0,25,0,45,0,0,0.54,84,56,53,1.42,,0,69.2,75.4,62.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-01,,88,88,11,6,0,0,0,0,0,18,0,40,0,0,0.72,79,171,115,2.57,,0,64.1,70.3,57.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-02,,144,56,7,6,0,0,0,0,0,19,0,40,0,0,1.35,84,261,90,4.03,,0,63.8,70.7,56.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-03,,309,165,7,5,0,0,0,0,0,27,0,49,0,0,0.77,86,281,20,2.68,,0,69.7,74.9,64.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-04,,590,281,4,3,0,0,0,0,0,30,1,62,0,0,1.89,90,281,0,3.69,,0,74.4,78.2,70.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-05,,1025,434,11,9,0,0,0,0,0,31,1,68,0,0,1.36,93,281,0,5.09,,0,79,83,75,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-06,,1534,509,18,10,0,0,0,0,0,30,1,73,0,0,1.11,92,281,0,4.11,,0,82,85.7,78.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-07,,2074,540,12,8,0,0,0,0,0,31,0,74,0,0,1.23,89,0,0,3.43,,0,82.4,86.5,78.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-08,,2610,536,13,6,0,0,0,0,0,31,1,72,0,0,0.88,90,0,0,1.96,,0,82.3,86.2,78.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-09,,3120,510,12,11,0,0,0,0,0,30,3,72,0,0,2.19,95,0,0,5.57,,0,82,86.4,77.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-10,,3540,420,20,9,0,0,0,0,0,31,2,69,0,0,2.78,90,0,0,8.53,,0,78.5,82.2,74.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-11,,3881,341,7,3,0,0,0,0,0,30,0,60,0,0,1.58,85,0,0,2.18,,0,76.4,80.5,72.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1978-12,,4159,277,10,4,0,0,0,0,0,31,0,59,0,0,1.14,85,0,0,2.17,,0,74,78.4,69.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-01,,121,121,13,8,0,0,0,0,0,22,0,42,0,0,0.31,82,55,55,1.63,,0,67.1,73,61.3,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-02,,232,111,7,0,0,0,0,0,0,22,0,43,0,0,0.08,82,102,47,0.3,,0,67.3,73,61.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-03,,411,179,2,1,0,0,0,0,0,30,0,54,0,0,0.24,85,110,7,0.27,,0,70.5,75.1,66,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-04,,738,327,6,3,0,0,0,0,0,30,0,66,0,0,4.88,88,110,0,7.19,,0,75.9,79.6,72.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-05,,1126,388,14,7,0,0,0,0,0,31,1,66,0,0,1.57,91,110,0,4.57,,0,77.5,81.3,73.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-06,,1618,491,10,5,0,0,0,0,0,30,0,74,0,0,2.28,89,110,0,6.43,,0,81.4,84.9,77.8,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-07,,2187,569,7,6,0,0,0,0,0,31,0,68,0,0,0.83,89,0,0,2.49,,0,83.4,87.2,79.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-08,,2745,558,17,9,0,0,0,0,0,31,0,69,0,0,0.98,89,0,0,3.06,,0,83,86.8,79.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-09,,3234,489,21,14,0,0,0,0,0,30,0,72,0,0,1.69,89,0,0,8.12,,0,81.3,85.1,77.5,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-10,,3672,438,14,8,0,0,0,0,0,31,2,68,0,0,2.47,93,0,0,5.19,,0,79.1,83.2,75.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-11,,3967,295,16,4,0,0,0,0,0,29,0,52,0,0,1.68,86,5,5,3.75,,0,74.7,78.4,70.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1979-12,,4143,176,5,3,0,0,0,0,0,30,0,52,0,0,1.94,80,13,8,2.32,,0,70.4,75.2,65.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-01,,142,142,5,3,0,0,0,0,0,25,0,46,0,0,2.04,83,58,44,2.48,,0,68.3,73.7,63,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-02,,215,73,4,3,0,0,0,0,0,18,0,41,0,0,0.46,81,140,82,1.15,,0,64.4,71.9,56.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-03,,495,280,4,3,0,0,0,1,0,29,2,32,0,0,0.93,90,178,37,1.87,,0,72.8,77.6,68.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-04,,795,300,11,7,0,0,0,0,0,30,1,61,0,0,1.79,91,178,0,6.59,,0,75,80.3,69.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-05,,1212,416,14,8,0,0,0,0,0,31,2,66,0,0,0.96,90,178,0,4.55,,0,78.4,83.2,73.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-06,,1697,486,12,6,0,0,0,0,0,30,3,72,0,0,1.4,92,178,0,4.61,,0,81.2,85.5,76.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-07,,2255,557,16,11,0,0,0,0,0,31,10,69,0,0,1.33,98,0,0,3.93,,0,83,88.2,77.7,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-08,,2809,554,12,8,0,0,0,0,0,31,4,71,0,0,2.2,95,0,0,4.92,,0,82.9,87.8,78,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-09,,3317,508,9,6,0,0,0,0,0,30,2,72,0,0,1.44,95,0,0,3.79,,0,81.9,85.9,78,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-10,,3768,451,12,8,0,0,0,0,0,31,2,62,0,0,3.55,94,0,0,8.77,,0,79.6,84.2,74.9,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-11,,4029,261,12,9,0,0,0,0,0,29,0,52,0,0,3.61,88,7,7,7.7,,0,73.5,78.4,68.6,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1980-12,,4166,137,3,1,0,0,0,0,0,25,0,44,0,0,0.34,80,65,58,0.41,,0,67.5,72.9,62.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-01,,20,20,3,1,0,0,0,0,0,16,0,35,0,0,0.46,80,212,147,0.5,,0,60.9,69.3,52.4,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-02,,129,110,8,3,0,0,0,0,0,25,0,43,0,0,4.3,79,240,28,4.76,,0,67.9,73.7,62.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-03,,276,147,8,3,0,0,0,0,0,31,0,50,0,0,0.7,83,258,18,1.36,,0,69.2,75.3,63.1,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-04,,580,304,1,0,0,0,0,0,0,30,0,69,0,0,0.02,88,258,0,0.02,,0,75.1,78.2,72,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-05,,972,392,11,8,0,0,0,0,0,31,0,65,0,0,0.63,87,258,0,3.35,,0,77.6,82.1,73.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-06,,1484,511,16,11,0,0,0,0,0,30,3,72,0,0,1.3,92,258,0,5.69,,0,82.1,85.9,78.2,,,,,
USW00012859,"MIAMI WEATHER SERVICE OFFICE CITY, FL US",25.71667,-80.28333,4.6,1981-07,,2056,572,8,4,0,0,0,0,0,31,5,72,0,0,1.9,94,0,0,4.07,,0,83.5,87.3,79.6,,,,,
